code,parent
E00060765,E06000002
E00060584,E06000002
E00060762,E06000002
E00060583,E06000002
E00060763,E06000002
E00060582,E06000002
E00060760,E06000002
E00060581,E06000002
E00060761,E06000002
E00060580,E06000002
E00060916,E06000002
E00060768,E06000002
E00060917,E06000002
E00060827,E06000002
E00060589,E06000002
E00060996,E06000002
E00060769,E06000002
E00060914,E06000002
E00060588,E06000002
E00060995,E06000002
E00060915,E06000002
E00060825,E06000002
E00060912,E06000002
E00060822,E06000002
E00060993,E06000002
E00060913,E06000002
E00060992,E06000002
E00060910,E06000002
E00060636,E06000002
E00060820,E06000002
E00060991,E06000002
E00060911,E06000002
E00060637,E06000002
E00060821,E06000002
E00060990,E06000002
E00060634,E06000002
E00060635,E06000002
E00060632,E06000002
E00060633,E06000002
E00060630,E06000002
E00060631,E06000002
E00060918,E06000002
E00060828,E06000002
E00060919,E06000002
E00060829,E06000002
E00060998,E06000002
E00060638,E06000002
E00060639,E06000002
E00174114,E06000002
E00174113,E06000002
E00174118,E06000002
E00174116,E06000002
E00060556,E06000002
E00060557,E06000002
E00060926,E06000002
E00060558,E06000002
E00060927,E06000002
E00060877,E06000002
E00060559,E06000002
E00060924,E06000002
E00060874,E06000002
E00060925,E06000002
E00060875,E06000002
E00060922,E06000002
E00060923,E06000002
E00060873,E06000002
E00060736,E06000002
E00060920,E06000002
E00060646,E06000002
E00060737,E06000002
E00060921,E06000002
E00060871,E06000002
E00060734,E06000002
E00060644,E06000002
E00060735,E06000002
E00060645,E06000002
E00060732,E06000002
E00060642,E06000002
E00060733,E06000002
E00060643,E06000002
E00060730,E06000002
E00060640,E06000002
E00060731,E06000002
E00060641,E06000002
E00060928,E06000002
E00060929,E06000002
E00060738,E06000002
E00060648,E06000002
E00060739,E06000002
E00060649,E06000002
E00174117,E06000002
E00060566,E06000002
E00060564,E06000002
E00060565,E06000002
E00060562,E06000002
E00060563,E06000002
E00060560,E06000002
E00060561,E06000002
E00060976,E06000002
E00060568,E06000002
E00060569,E06000002
E00060974,E06000002
E00060975,E06000002
E00060972,E06000002
E00060746,E06000002
E00060970,E06000002
E00060747,E06000002
E00060971,E06000002
E00060744,E06000002
E00060745,E06000002
E00060742,E06000002
E00060743,E06000002
E00060740,E06000002
E00060741,E06000002
E00060978,E06000002
E00060979,E06000002
E00060806,E06000002
E00060887,E06000002
E00060748,E06000002
E00060807,E06000002
E00060886,E06000002
E00060749,E06000002
E00060804,E06000002
E00060885,E06000002
E00060805,E06000002
E00060884,E06000002
E00060802,E06000002
E00060883,E06000002
E00060803,E06000002
E00060882,E06000002
E00060616,E06000002
E00060697,E06000002
E00060800,E06000002
E00060881,E06000002
E00060617,E06000002
E00060696,E06000002
E00060880,E06000002
E00060614,E06000002
E00060695,E06000002
E00060615,E06000002
E00060694,E06000002
E00060612,E06000002
E00060693,E06000002
E00060613,E06000002
E00060692,E06000002
E00060610,E06000002
E00060691,E06000002
E00060611,E06000002
E00060690,E06000002
E00060808,E06000002
E00060889,E06000002
E00060809,E06000002
E00060888,E06000002
E00060618,E06000002
E00060619,E06000002
E00060698,E06000002
E00060906,E06000002
E00060856,E06000002
E00060987,E06000002
E00060907,E06000002
E00060857,E06000002
E00060986,E06000002
E00060904,E06000002
E00060854,E06000002
E00060985,E06000002
E00060905,E06000002
E00060855,E06000002
E00060984,E06000002
E00060902,E06000002
E00060852,E06000002
E00060983,E06000002
E00060903,E06000002
E00060853,E06000002
E00060982,E06000002
E00060716,E06000002
E00060797,E06000002
E00060900,E06000002
E00060850,E06000002
E00060981,E06000002
E00060717,E06000002
E00060796,E06000002
E00060901,E06000002
E00060627,E06000002
E00060851,E06000002
E00060980,E06000002
E00060714,E06000002
E00060795,E06000002
E00060624,E06000002
E00060715,E06000002
E00060794,E06000002
E00060625,E06000002
E00060777,E06000002
E00060961,E06000002
E00060596,E06000002
E00060774,E06000002
E00060775,E06000002
E00060594,E06000002
E00060772,E06000002
E00060593,E06000002
E00060773,E06000002
E00060592,E06000002
E00060770,E06000002
E00060591,E06000002
E00060771,E06000002
E00060590,E06000002
E00060968,E06000002
E00060969,E06000002
E00060836,E06000002
E00060778,E06000002
E00060837,E06000002
E00060599,E06000002
E00060779,E06000002
E00060834,E06000002
E00060598,E06000002
E00060835,E06000002
E00060832,E06000002
E00060833,E06000002
E00060687,E06000002
E00060830,E06000002
E00060607,E06000002
E00060686,E06000002
E00060831,E06000002
E00060604,E06000002
E00060685,E06000002
