code,parent
E02001812,UKC23
E02001813,UKC23
E02001810,UKC23
E02001811,UKC23
E02001818,UKC23
E02001819,UKC23
E02002566,UKC13
E02002567,UKC13
E02002564,UKC13
E02002565,UKC13
E02002562,UKC13
E02002563,UKC13
E02002560,UKC13
E02002561,UKC13
E02002568,UKC13
E02002569,UKC13
E02002572,UKC13
E02002573,UKC13
E02002570,UKC13
E02002571,UKC13
E02002559,UKC13
E02005246,UKD46
E02005247,UKD46
E02005244,UKD46
E02005245,UKD46
E02005242,UKD46
E02005243,UKD46
E02005240,UKD46
E02005241,UKD46
E02005248,UKD46
E02005249,UKD46
E02005252,UKD46
E02005250,UKD46
E02005251,UKD46
E02005186,UKD46
E02005185,UKD46
E02005184,UKD46
E02005183,UKD46
E02005182,UKD46
E02005181,UKD46
E02005180,UKD46
E02005278,UKD46
E02005286,UKD46
E02005285,UKD46
E02005284,UKD46
E02005281,UKD46
E02005280,UKD46
E02005216,UKD46
E02005217,UKD46
E02005214,UKD46
E02005215,UKD46
E02005212,UKD46
E02005213,UKD46
E02005218,UKD46
E02005219,UKD46
E02006884,UKD46
E02006881,UKD46
E02005176,UKD46
E02005177,UKD46
E02005178,UKD46
E02005179,UKD46
E02005279,UKD46
E02005220,UKD46
E02001236,UKD35
E02001237,UKD35
E02001234,UKD35
E02001235,UKD35
E02001232,UKD35
E02001233,UKD35
E02001230,UKD35
E02001231,UKD35
E02001238,UKD35
E02001239,UKD35
E02001187,UKD35
E02001189,UKD35
E02001188,UKD35
E02001206,UKD35
E02001207,UKD35
E02001204,UKD35
E02001205,UKD35
E02001202,UKD35
E02001203,UKD35
E02001200,UKD35
E02001201,UKD35
E02001208,UKD35
E02001209,UKD35
E02001197,UKD35
E02001196,UKD35
E02001195,UKD35
E02001194,UKD35
E02001193,UKD35
E02001192,UKD35
E02001191,UKD35
E02001190,UKD35
E02001199,UKD35
E02001198,UKD35
E02001216,UKD35
E02001217,UKD35
E02001214,UKD35
E02001215,UKD35
E02001212,UKD35
E02001213,UKD35
E02001210,UKD35
E02001211,UKD35
E02001218,UKD35
E02001219,UKD35
E02001226,UKD35
E02001227,UKD35
E02001224,UKD35
E02001225,UKD35
E02001222,UKD35
E02001223,UKD35
E02001220,UKD35
E02001246,UKD35
E02001247,UKD35
E02001244,UKD35
E02001245,UKD35
E02001242,UKD35
E02001243,UKD35
E02001240,UKD35
E02001241,UKD35
E02001248,UKD35
E02001249,UKD35
E02001256,UKD35
E02001257,UKD35
E02001254,UKD35
E02001255,UKD35
E02001252,UKD35
E02001253,UKD35
E02001250,UKD35
E02001251,UKD35
E02001258,UKD35
E02001221,UKD35
E02001228,UKD35
E02001229,UKD35
E02002636,UKD42
E02002637,UKD42
E02002634,UKD42
E02002635,UKD42
E02002633,UKD42
E02002638,UKD42
E02002639,UKD42
E02002646,UKD42
E02002647,UKD42
E02002644,UKD42
E02002645,UKD42
E02002642,UKD42
E02002643,UKD42
E02002640,UKD42
E02002641,UKD42
E02002648,UKD42
E02002649,UKD42
E02002650,UKD42
E02002651,UKD42
E02002632,UKD41
E02002630,UKD41
E02002631,UKD41
E02002616,UKD41
E02002617,UKD41
E02002615,UKD41
E02002618,UKD41
E02002619,UKD41
E02002626,UKD41
E02002627,UKD41
E02002624,UKD41
E02002625,UKD41
E02002622,UKD41
E02002623,UKD41
E02002620,UKD41
