code,parent
E00000336,E01000069
E00000337,E01000070
E00000338,E01000070
E00000339,E01000069
E00000340,E01000070
E00000341,E01000066
E00000342,E01000070
E00000343,E01000069
E00000344,E01000068
E00000345,E01000070
E00000346,E01000068
E00000347,E01000071
E00000348,E01000071
E00000349,E01000071
E00000350,E01000068
E00000351,E01000071
E00000352,E01000071
E00000353,E01000068
E00000354,E01000066
E00000355,E01000067
E00000356,E01000066
E00000357,E01000066
E00000358,E01000067
E00000360,E01000076
E00000361,E01000076
E00000362,E01000075
E00000363,E01000076
E00000364,E01000077
E00000365,E01000077
E00000366,E01000077
E00000367,E01000077
E00000368,E01000073
E00000370,E01000073
E00000371,E01000074
E00000372,E01000074
E00000373,E01000072
E00000374,E01000073
E00000375,E01000074
E00000376,E01000075
E00000377,E01000074
E00000378,E01000072
E00000379,E01000075
E00000380,E01000074
E00000381,E01000072
E00000382,E01000073
E00000383,E01000076
E00000384,E01000073
E00000385,E01000072
E00000386,E01000075
E00000387,E01000075
E00000388,E01000076
E00000389,E01000076
E00000390,E01000078
E00000391,E01000078
E00000392,E01000078
E00000393,E01000082
E00000394,E01000083
E00000395,E01000083
E00000396,E01000082
E00000397,E01000078
E00000398,E01000081
E00000399,E01000081
E00000400,E01000081
E00000401,E01000080
E00000402,E01000078
E00000403,E01000081
E00000404,E01000081
E00000405,E01000080
E00000406,E01000079
E00000407,E01000080
E00000408,E01000080
E00000409,E01000079
E00000410,E01000079
E00000411,E01000080
E00000412,E01000079
E00000413,E01000079
E00000414,E01000082
E00000415,E01000082
E00000416,E01000082
E00000417,E01000083
E00000418,E01000083
E00000620,E01000118
E00000622,E01000126
E00000623,E01000131
E00000624,E01000131
E00000625,E01000129
E00000626,E01000131
E00000627,E01000129
E00000628,E01000128
E00000629,E01000131
E00000630,E01000131
E00000631,E01000132
E00000632,E01000133
E00000633,E01000132
E00000634,E01000132
E00000635,E01000133
E00000636,E01000134
E00000637,E01000132
E00000672,E01000139
E00000469,E01000095
E00000638,E01000127
E00000640,E01000133
E00000641,E01000133
E00000642,E01000127
E00000643,E01000134
E00000644,E01000134
E00000645,E01000133
E00000646,E01000125
E00000647,E01000134
E00000648,E01000130
E00000649,E01000134
E00000650,E01000127
E00000651,E01000130
E00000652,E01000125
E00000653,E01000127
E00000654,E01000130
E00000655,E01000130
E00000656,E01000130
E00000657,E01000126
E00000658,E01000125
E00000659,E01000129
E00000660,E01000128
E00000661,E01000128
E00000662,E01000128
E00000663,E01000129
E00000664,E01000125
E00000665,E01000126
E00000666,E01000129
E00000667,E01000128
E00000668,E01000141
E00000669,E01000139
E00000670,E01000138
E00000671,E01000140
E00000419,E01000083
E00000674,E01000139
E00000470,E01000092
E00000675,E01000139
E00000471,E01000091
E00000676,E01000141
E00000472,E01000093
E00000677,E01000141
E00000474,E01000096
E00000678,E01000137
E00000475,E01000091
E00000679,E01000142
E00000476,E01000096
E00000477,E01000094
E00000478,E01000092
E00000479,E01000094
E00000480,E01000093
E00000481,E01000098
E00000482,E01000097
E00000483,E01000098
E00000484,E01000097
E00000485,E01000097
E00000486,E01000099
E00000487,E01000097
E00000488,E01000099
E00000489,E01000098
E00000490,E01000099
E00000491,E01000098
E00000492,E01000099
E00000493,E01000100
E00000494,E01000101
E00000495,E01000100
E00000496,E01000101
E00000497,E01000100
E00000498,E01000101
E00000499,E01000099
E00000500,E01000100
E00000501,E01000101
E00000502,E01000102
E00000503,E01000101
E00000504,E01000098
E00000505,E01000102
E00000506,E01000100
E00000507,E01000102
E00000508,E01000102
E00000509,E01000102
E00000510,E01000097
E00000511,E01000105
E00000512,E01000106
E00000513,E01000107
E00000514,E01000107
E00000515,E01000106
E00000516,E01000106
E00000517,E01000105
E00000518,E01000104
E00000519,E01000107
E00000520,E01000105
E00000570,E01000112
E00000420,E01000087
E00000521,E01000105
E00000522,E01000104
E00000680,E01000143
E00000523,E01000104
E00000681,E01000141
E00000524,E01000104
E00000571,E01000113
E00000682,E01000143
E00000525,E01000106
E00000572,E01000113
E00000683,E01000143
E00000526,E01000106
E00000573,E01000112
E00000684,E01000143
E00000527,E01000107
E00000685,E01000141
E00000574,E01000113
E00000528,E01000105
E00000686,E01000141
E00000575,E01000113
E00000687,E01000144
E00000529,E01000106
E00000688,E01000144
E00000530,E01000104
E00000576,E01000119
E00000689,E01000145
E00000531,E01000104
E00000577,E01000124
E00000690,E01000145
E00000532,E01000103
E00000578,E01000119
E00000691,E01000144
E00000533,E01000105
E00000579,E01000118
E00000692,E01000145
E00000534,E01000103
E00000580,E01000120
E00000693,E01000144
E00000535,E01000103
E00000581,E01000117
E00000694,E01000144
E00000536,E01000103
E00000582,E01000119
E00000695,E01000145
E00000537,E01000103
E00000583,E01000118
E00000696,E01000146
E00000538,E01000107
E00000584,E01000116
E00000697,E01000135
E00000421,E01000090
E00000539,E01000108
E00000585,E01000120
E00000698,E01000135
E00000422,E01000086
E00000540,E01000108
E00000586,E01000117
E00000699,E01000146
E00000423,E01000086
E00000777,E01000158
E00000541,E01000108
E00000542,E01000106
E00000543,E01000108
E00000544,E01000108
E00000545,E01000111
E00000546,E01000109
E00000547,E01000114
E00000548,E01000111
E00000549,E01000112
E00000550,E01000114
E00000551,E01000111
E00000552,E01000114
E00000553,E01000114
E00000554,E01000109
E00000555,E01000109
E00000556,E01000109
E00000557,E01000114
E00000558,E01000114
E00000559,E01000109
E00000560,E01000110
E00000561,E01000110
E00000562,E01000110
